"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"05/10/2020 09:00 - 05/10/2020 09:15","BZN|NL","14461.68","14763.65"
"05/10/2020 09:15 - 05/10/2020 09:30","BZN|NL","14486.98","14570.66"
"05/10/2020 09:30 - 05/10/2020 09:45","BZN|NL","14533.99","14402.41"
"05/10/2020 09:45 - 05/10/2020 10:00","BZN|NL","14512.75","14203.17"
"05/10/2020 10:00 - 05/10/2020 10:15","BZN|NL","14504.33","14004.04"
"05/10/2020 10:15 - 05/10/2020 10:30","BZN|NL","14501.54","13767.86"
"05/10/2020 10:30 - 05/10/2020 10:45","BZN|NL","14521.13","13520.46"
"05/10/2020 10:45 - 05/10/2020 11:00","BZN|NL","14531.62","13349.90"
"05/10/2020 11:00 - 05/10/2020 11:15","BZN|NL","14509.33","13267.43"
"05/10/2020 11:15 - 05/10/2020 11:30","BZN|NL","14362.95","13129.00"
"05/10/2020 11:30 - 05/10/2020 11:45","BZN|NL","14383.89","12953.42"
"05/10/2020 11:45 - 05/10/2020 12:00","BZN|NL","14410.69","12897.72"
"05/10/2020 12:00 - 05/10/2020 12:15","BZN|NL","14387.54","12860.76"
"05/10/2020 12:15 - 05/10/2020 12:30","BZN|NL","14321.81","12791.80"
"05/10/2020 12:30 - 05/10/2020 12:45","BZN|NL","14183.09","12681.82"
"05/10/2020 12:45 - 05/10/2020 13:00","BZN|NL","14216.54","12609.57"
"05/10/2020 13:00 - 05/10/2020 13:15","BZN|NL","14264.59","12597.85"
"05/10/2020 13:15 - 05/10/2020 13:30","BZN|NL","14288.49","12613.74"
"05/10/2020 13:30 - 05/10/2020 13:45","BZN|NL","14257.07","12595.91"
"05/10/2020 13:45 - 05/10/2020 14:00","BZN|NL","14256.07","12596.34"
"05/10/2020 14:00 - 05/10/2020 14:15","BZN|NL","14278.50","12622.94"
"05/10/2020 14:15 - 05/10/2020 14:30","BZN|NL","14158.37","12663.46"
"05/10/2020 14:30 - 05/10/2020 14:45","BZN|NL","14083.74","12695.69"
"05/10/2020 14:45 - 05/10/2020 15:00","BZN|NL","14047.82","12699.91"
"05/10/2020 15:00 - 05/10/2020 15:15","BZN|NL","14060.67","12756.11"
"05/10/2020 15:15 - 05/10/2020 15:30","BZN|NL","14036.32","12874.66"
"05/10/2020 15:30 - 05/10/2020 15:45","BZN|NL","14016.93","13093.24"
"05/10/2020 15:45 - 05/10/2020 16:00","BZN|NL","14068.45","13263.71"
"05/10/2020 16:00 - 05/10/2020 16:15","BZN|NL","14086.84","13414.72"
"05/10/2020 16:15 - 05/10/2020 16:30","BZN|NL","14137.26","13576.22"
"05/10/2020 16:30 - 05/10/2020 16:45","BZN|NL","14335.59","13769.14"
"05/10/2020 16:45 - 05/10/2020 17:00","BZN|NL","14512.47","13986.60"
"05/10/2020 17:00 - 05/10/2020 17:15","BZN|NL","14674.35","14242.88"
"05/10/2020 17:15 - 05/10/2020 17:30","BZN|NL","14868.51","14459.81"
"05/10/2020 17:30 - 05/10/2020 17:45","BZN|NL","14978.05","14742.32"
"05/10/2020 17:45 - 05/10/2020 18:00","BZN|NL","15069.21","14978.25"
"05/10/2020 18:00 - 05/10/2020 18:15","BZN|NL","14744.63","15074.41"
"05/10/2020 18:15 - 05/10/2020 18:30","BZN|NL","14604.35","15040.20"
"05/10/2020 18:30 - 05/10/2020 18:45","BZN|NL","14631.27","15089.10"
"05/10/2020 18:45 - 05/10/2020 19:00","BZN|NL","14636.72","15171.24"
"05/10/2020 19:00 - 05/10/2020 19:15","BZN|NL","14648.59","15223.54"
"05/10/2020 19:15 - 05/10/2020 19:30","BZN|NL","14804.95","15157.18"
"05/10/2020 19:30 - 05/10/2020 19:45","BZN|NL","14780.58","15151.08"
"05/10/2020 19:45 - 05/10/2020 20:00","BZN|NL","14703.07","15253.02"
"05/10/2020 20:00 - 05/10/2020 20:15","BZN|NL","14475.03","15314.81"
"05/10/2020 20:15 - 05/10/2020 20:30","BZN|NL","14292.70","15268.59"
"05/10/2020 20:30 - 05/10/2020 20:45","BZN|NL","14116.01","15314.83"
"05/10/2020 20:45 - 05/10/2020 21:00","BZN|NL","13914.31","15224.66"
"05/10/2020 21:00 - 05/10/2020 21:15","BZN|NL","13720.45","15093.54"
"05/10/2020 21:15 - 05/10/2020 21:30","BZN|NL","13564.04","14987.52"
"05/10/2020 21:30 - 05/10/2020 21:45","BZN|NL","13319.21","14894.31"
"05/10/2020 21:45 - 05/10/2020 22:00","BZN|NL","13122.07","14753.29"
"05/10/2020 22:00 - 05/10/2020 22:15","BZN|NL","12811.37","14587.56"
"05/10/2020 22:15 - 05/10/2020 22:30","BZN|NL","12598.41","14432.53"
"05/10/2020 22:30 - 05/10/2020 22:45","BZN|NL","12347.44","14265.20"
"05/10/2020 22:45 - 05/10/2020 23:00","BZN|NL","12110.32","14067.34"
"05/10/2020 23:00 - 05/10/2020 23:15","BZN|NL","12008.64","13907.32"
"05/10/2020 23:15 - 05/10/2020 23:30","BZN|NL","11804.36","13822.36"
"05/10/2020 23:30 - 05/10/2020 23:45","BZN|NL","11627.96","13662.44"
"05/10/2020 23:45 - 06/10/2020 00:00","BZN|NL","11432.47","13492.78"
"06/10/2020 00:00 - 06/10/2020 00:15","BZN|NL","11257.07","13338.03"
"06/10/2020 00:15 - 06/10/2020 00:30","BZN|NL","11115.64","13218.78"
"06/10/2020 00:30 - 06/10/2020 00:45","BZN|NL","10982.18","13083.92"
"06/10/2020 00:45 - 06/10/2020 01:00","BZN|NL","10853.54","12959.28"
"06/10/2020 01:00 - 06/10/2020 01:15","BZN|NL","10747.16","12864.52"
"06/10/2020 01:15 - 06/10/2020 01:30","BZN|NL","10662.13","12760.95"
"06/10/2020 01:30 - 06/10/2020 01:45","BZN|NL","10569.60","12674.89"
"06/10/2020 01:45 - 06/10/2020 02:00","BZN|NL","10500.86","12583.07"
"06/10/2020 02:00 - 06/10/2020 02:15","BZN|NL","10485.75","12539.59"
"06/10/2020 02:15 - 06/10/2020 02:30","BZN|NL","10494.86","12516.90"
"06/10/2020 02:30 - 06/10/2020 02:45","BZN|NL","10448.18","12504.17"
"06/10/2020 02:45 - 06/10/2020 03:00","BZN|NL","10420.22","12478.83"
"06/10/2020 03:00 - 06/10/2020 03:15","BZN|NL","10424.79","12433.07"
"06/10/2020 03:15 - 06/10/2020 03:30","BZN|NL","10383.37","12399.64"
"06/10/2020 03:30 - 06/10/2020 03:45","BZN|NL","10382.87","12382.46"
"06/10/2020 03:45 - 06/10/2020 04:00","BZN|NL","10387.15","12362.95"
"06/10/2020 04:00 - 06/10/2020 04:15","BZN|NL","10428.91","12346.13"
"06/10/2020 04:15 - 06/10/2020 04:30","BZN|NL","10442.81","12348.02"
"06/10/2020 04:30 - 06/10/2020 04:45","BZN|NL","10443.74","12366.17"
"06/10/2020 04:45 - 06/10/2020 05:00","BZN|NL","10458.66","12404.42"
"06/10/2020 05:00 - 06/10/2020 05:15","BZN|NL","10583.55","12456.10"
"06/10/2020 05:15 - 06/10/2020 05:30","BZN|NL","10675.52","12556.20"
"06/10/2020 05:30 - 06/10/2020 05:45","BZN|NL","10831.54","12654.80"
"06/10/2020 05:45 - 06/10/2020 06:00","BZN|NL","10970.39","12762.80"
"06/10/2020 06:00 - 06/10/2020 06:15","BZN|NL","11301.03","12903.75"
"06/10/2020 06:15 - 06/10/2020 06:30","BZN|NL","11645.88","13159.24"
"06/10/2020 06:30 - 06/10/2020 06:45","BZN|NL","11992.87","13458.92"
"06/10/2020 06:45 - 06/10/2020 07:00","BZN|NL","12367.62","13710.22"
"06/10/2020 07:00 - 06/10/2020 07:15","BZN|NL","12945.09","13944.02"
"06/10/2020 07:15 - 06/10/2020 07:30","BZN|NL","13431.89","14279.02"
"06/10/2020 07:30 - 06/10/2020 07:45","BZN|NL","13786.69","14593.03"
"06/10/2020 07:45 - 06/10/2020 08:00","BZN|NL","14054.71","14818.38"
"06/10/2020 08:00 - 06/10/2020 08:15","BZN|NL","14287.31","14979.73"
"06/10/2020 08:15 - 06/10/2020 08:30","BZN|NL","14472.54","15064.72"
"06/10/2020 08:30 - 06/10/2020 08:45","BZN|NL","14566.25","15095.98"
"06/10/2020 08:45 - 06/10/2020 09:00","BZN|NL","14722.19","15108.84"
"06/10/2020 09:00 - 06/10/2020 09:15","BZN|NL","14748.87","15031.17"
"06/10/2020 09:15 - 06/10/2020 09:30","BZN|NL","14773.09","14850.63"
"06/10/2020 09:30 - 06/10/2020 09:45","BZN|NL","14754.24","14636.25"
"06/10/2020 09:45 - 06/10/2020 10:00","BZN|NL","14747.49","14416.25"
"06/10/2020 10:00 - 06/10/2020 10:15","BZN|NL","14689.54","14181.06"
"06/10/2020 10:15 - 06/10/2020 10:30","BZN|NL","14639.73","13861.20"
"06/10/2020 10:30 - 06/10/2020 10:45","BZN|NL","14681.92","13570.20"
"06/10/2020 10:45 - 06/10/2020 11:00","BZN|NL","14584.55","13362.40"
"06/10/2020 11:00 - 06/10/2020 11:15","BZN|NL","14525.13","13126.32"
"06/10/2020 11:15 - 06/10/2020 11:30","BZN|NL","14335.77","12900.97"
"06/10/2020 11:30 - 06/10/2020 11:45","BZN|NL","14252.99","12865.92"
"06/10/2020 11:45 - 06/10/2020 12:00","BZN|NL","14198.17","12737.29"
"06/10/2020 12:00 - 06/10/2020 12:15","BZN|NL","14085.20","12648.76"
"06/10/2020 12:15 - 06/10/2020 12:30","BZN|NL","13945.24","12529.21"
"06/10/2020 12:30 - 06/10/2020 12:45","BZN|NL","13775.36","12376.12"
"06/10/2020 12:45 - 06/10/2020 13:00","BZN|NL","13730.31","12238.72"
"06/10/2020 13:00 - 06/10/2020 13:15","BZN|NL","13817.92","12184.16"
"06/10/2020 13:15 - 06/10/2020 13:30","BZN|NL","13797.31","12162.44"
"06/10/2020 13:30 - 06/10/2020 13:45","BZN|NL","13671.50","12088.38"
"06/10/2020 13:45 - 06/10/2020 14:00","BZN|NL","13551.34","11980.84"
"06/10/2020 14:00 - 06/10/2020 14:15","BZN|NL","13433.07","11950.56"
"06/10/2020 14:15 - 06/10/2020 14:30","BZN|NL","13344.81","11982.06"
"06/10/2020 14:30 - 06/10/2020 14:45","BZN|NL","13343.26","12020.82"
"06/10/2020 14:45 - 06/10/2020 15:00","BZN|NL","13352.61","12039.33"
"06/10/2020 15:00 - 06/10/2020 15:15","BZN|NL","13327.38","12101.64"
"06/10/2020 15:15 - 06/10/2020 15:30","BZN|NL","13335.57","12327.51"
"06/10/2020 15:30 - 06/10/2020 15:45","BZN|NL","13373.75","12567.22"
"06/10/2020 15:45 - 06/10/2020 16:00","BZN|NL","13459.50","12757.63"
"06/10/2020 16:00 - 06/10/2020 16:15","BZN|NL","13499.91","12892.19"
"06/10/2020 16:15 - 06/10/2020 16:30","BZN|NL","13537.36","13077.36"
"06/10/2020 16:30 - 06/10/2020 16:45","BZN|NL","13603.59","13356.85"
"06/10/2020 16:45 - 06/10/2020 17:00","BZN|NL","13788.92","13648.61"
"06/10/2020 17:00 - 06/10/2020 17:15","BZN|NL","14010.04","13971.19"
"06/10/2020 17:15 - 06/10/2020 17:30","BZN|NL","14295.67","14287.20"
"06/10/2020 17:30 - 06/10/2020 17:45","BZN|NL","14487.27","14646.50"
"06/10/2020 17:45 - 06/10/2020 18:00","BZN|NL","14607.02","14918.43"
"06/10/2020 18:00 - 06/10/2020 18:15","BZN|NL","14375.13","15058.42"
"06/10/2020 18:15 - 06/10/2020 18:30","BZN|NL","14326.22","15017.56"
"06/10/2020 18:30 - 06/10/2020 18:45","BZN|NL","14322.91","15064.57"
"06/10/2020 18:45 - 06/10/2020 19:00","BZN|NL","14442.58","15133.37"
"06/10/2020 19:00 - 06/10/2020 19:15","BZN|NL","14517.53","15159.00"
"06/10/2020 19:15 - 06/10/2020 19:30","BZN|NL","14732.81","15159.51"
"06/10/2020 19:30 - 06/10/2020 19:45","BZN|NL","14762.33","15202.16"
"06/10/2020 19:45 - 06/10/2020 20:00","BZN|NL","14709.07","15271.64"
"06/10/2020 20:00 - 06/10/2020 20:15","BZN|NL","14496.36","15326.11"
"06/10/2020 20:15 - 06/10/2020 20:30","BZN|NL","14289.91","15281.68"
"06/10/2020 20:30 - 06/10/2020 20:45","BZN|NL","14111.51","15275.20"
"06/10/2020 20:45 - 06/10/2020 21:00","BZN|NL","13909.56","15252.02"
"06/10/2020 21:00 - 06/10/2020 21:15","BZN|NL","13689.19","15191.95"
"06/10/2020 21:15 - 06/10/2020 21:30","BZN|NL","13491.94","15158.74"
"06/10/2020 21:30 - 06/10/2020 21:45","BZN|NL","13290.09","15046.36"
"06/10/2020 21:45 - 06/10/2020 22:00","BZN|NL","13062.67","14883.81"
"06/10/2020 22:00 - 06/10/2020 22:15","BZN|NL","12807.61","14763.85"
"06/10/2020 22:15 - 06/10/2020 22:30","BZN|NL","12592.29","14645.32"
"06/10/2020 22:30 - 06/10/2020 22:45","BZN|NL","12371.01","14497.79"
"06/10/2020 22:45 - 06/10/2020 23:00","BZN|NL","12152.68","14289.88"
"06/10/2020 23:00 - 06/10/2020 23:15","BZN|NL","12046.27","14142.88"
"06/10/2020 23:15 - 06/10/2020 23:30","BZN|NL","11857.69","14068.10"
"06/10/2020 23:30 - 06/10/2020 23:45","BZN|NL","11667.79","13925.34"
"06/10/2020 23:45 - 07/10/2020 00:00","BZN|NL","11458.69","13729.14"
"07/10/2020 00:00 - 07/10/2020 00:15","BZN|NL","11315.59","12929.20"
"07/10/2020 00:15 - 07/10/2020 00:30","BZN|NL","11216.12","12779.60"
"07/10/2020 00:30 - 07/10/2020 00:45","BZN|NL","11074.75","12629.51"
"07/10/2020 00:45 - 07/10/2020 01:00","BZN|NL","10932.90","12453.17"
"07/10/2020 01:00 - 07/10/2020 01:15","BZN|NL","10841.87","12299.62"
"07/10/2020 01:15 - 07/10/2020 01:30","BZN|NL","10771.67","12179.83"
"07/10/2020 01:30 - 07/10/2020 01:45","BZN|NL","10651.57","12072.32"
"07/10/2020 01:45 - 07/10/2020 02:00","BZN|NL","10589.34","11979.23"
"07/10/2020 02:00 - 07/10/2020 02:15","BZN|NL","10541.11","11914.13"
"07/10/2020 02:15 - 07/10/2020 02:30","BZN|NL","10559.57","11891.38"
"07/10/2020 02:30 - 07/10/2020 02:45","BZN|NL","10493.31","11853.83"
"07/10/2020 02:45 - 07/10/2020 03:00","BZN|NL","10475.10","11823.26"
"07/10/2020 03:00 - 07/10/2020 03:15","BZN|NL","10524.75","11781.40"
"07/10/2020 03:15 - 07/10/2020 03:30","BZN|NL","10512.30","11742.96"
"07/10/2020 03:30 - 07/10/2020 03:45","BZN|NL","10530.73","11702.87"
"07/10/2020 03:45 - 07/10/2020 04:00","BZN|NL","10463.62","11683.15"
"07/10/2020 04:00 - 07/10/2020 04:15","BZN|NL","10507.11","11681.59"
"07/10/2020 04:15 - 07/10/2020 04:30","BZN|NL","10525.78","11681.44"
"07/10/2020 04:30 - 07/10/2020 04:45","BZN|NL","10539.51","11716.86"
"07/10/2020 04:45 - 07/10/2020 05:00","BZN|NL","10550.94","11724.54"
"07/10/2020 05:00 - 07/10/2020 05:15","BZN|NL","10687.49","11785.82"
"07/10/2020 05:15 - 07/10/2020 05:30","BZN|NL","10749.84","11890.89"
"07/10/2020 05:30 - 07/10/2020 05:45","BZN|NL","10891.80","11991.18"
"07/10/2020 05:45 - 07/10/2020 06:00","BZN|NL","11074.65","12110.38"
"07/10/2020 06:00 - 07/10/2020 06:15","BZN|NL","11401.13","12335.05"
"07/10/2020 06:15 - 07/10/2020 06:30","BZN|NL","11732.85","12606.16"
"07/10/2020 06:30 - 07/10/2020 06:45","BZN|NL","12113.75","12874.81"
"07/10/2020 06:45 - 07/10/2020 07:00","BZN|NL","12449.25","13160.95"
"07/10/2020 07:00 - 07/10/2020 07:15","BZN|NL","12982.08","13483.37"
"07/10/2020 07:15 - 07/10/2020 07:30","BZN|NL","13520.45","13882.32"
"07/10/2020 07:30 - 07/10/2020 07:45","BZN|NL","13913.28","14206.28"
"07/10/2020 07:45 - 07/10/2020 08:00","BZN|NL","14116.23","14418.80"
"07/10/2020 08:00 - 07/10/2020 08:15","BZN|NL","14351.42","14581.92"
"07/10/2020 08:15 - 07/10/2020 08:30","BZN|NL","14434.27","14666.46"
"07/10/2020 08:30 - 07/10/2020 08:45","BZN|NL","14461.35","14740.06"
"07/10/2020 08:45 - 07/10/2020 09:00","BZN|NL","14472.03","14736.51"
"07/10/2020 09:00 - 07/10/2020 09:15","BZN|NL","14421.73","14649.54"
"07/10/2020 09:15 - 07/10/2020 09:30","BZN|NL","14350.94","14463.42"
"07/10/2020 09:30 - 07/10/2020 09:45","BZN|NL","14250.79","14294.95"
"07/10/2020 09:45 - 07/10/2020 10:00","BZN|NL","14234.85","14179.57"
"07/10/2020 10:00 - 07/10/2020 10:15","BZN|NL","14128.82","14087.97"
"07/10/2020 10:15 - 07/10/2020 10:30","BZN|NL","14027.21","13900.96"
"07/10/2020 10:30 - 07/10/2020 10:45","BZN|NL","13973.68","13690.26"
"07/10/2020 10:45 - 07/10/2020 11:00","BZN|NL","13966.85","13564.46"
"07/10/2020 11:00 - 07/10/2020 11:15","BZN|NL","13927.96","13503.03"
"07/10/2020 11:15 - 07/10/2020 11:30","BZN|NL","13874.39","13439.45"
"07/10/2020 11:30 - 07/10/2020 11:45","BZN|NL","13887.69","13319.43"
"07/10/2020 11:45 - 07/10/2020 12:00","BZN|NL","13903.40","13175.06"
"07/10/2020 12:00 - 07/10/2020 12:15","BZN|NL","13856.78","13010.72"
"07/10/2020 12:15 - 07/10/2020 12:30","BZN|NL","13781.68","12834.13"
"07/10/2020 12:30 - 07/10/2020 12:45","BZN|NL","13774.25","12697.80"
"07/10/2020 12:45 - 07/10/2020 13:00","BZN|NL","13754.79","12661.90"
"07/10/2020 13:00 - 07/10/2020 13:15","BZN|NL","13645.66","12659.02"
"07/10/2020 13:15 - 07/10/2020 13:30","BZN|NL","13615.33","12722.41"
"07/10/2020 13:30 - 07/10/2020 13:45","BZN|NL","13521.38","12797.92"
"07/10/2020 13:45 - 07/10/2020 14:00","BZN|NL","13397.18","12781.80"
"07/10/2020 14:00 - 07/10/2020 14:15","BZN|NL","13275.31","12827.10"
"07/10/2020 14:15 - 07/10/2020 14:30","BZN|NL","13203.03","12947.56"
"07/10/2020 14:30 - 07/10/2020 14:45","BZN|NL","13160.90","13040.29"
"07/10/2020 14:45 - 07/10/2020 15:00","BZN|NL","13205.65","13108.44"
"07/10/2020 15:00 - 07/10/2020 15:15","BZN|NL","13213.23","13231.38"
"07/10/2020 15:15 - 07/10/2020 15:30","BZN|NL","13330.22","13370.85"
"07/10/2020 15:30 - 07/10/2020 15:45","BZN|NL","13399.08","13535.33"
"07/10/2020 15:45 - 07/10/2020 16:00","BZN|NL","13383.46","13675.29"
"07/10/2020 16:00 - 07/10/2020 16:15","BZN|NL","13430.19","13779.40"
"07/10/2020 16:15 - 07/10/2020 16:30","BZN|NL","13502.54","13928.14"
"07/10/2020 16:30 - 07/10/2020 16:45","BZN|NL","13679.52","14125.35"
"07/10/2020 16:45 - 07/10/2020 17:00","BZN|NL","14042.49","14348.05"
"07/10/2020 17:00 - 07/10/2020 17:15","BZN|NL","14256.15","14527.78"
"07/10/2020 17:15 - 07/10/2020 17:30","BZN|NL","14611.22","14776.57"
"07/10/2020 17:30 - 07/10/2020 17:45","BZN|NL","14787.24","14988.75"
"07/10/2020 17:45 - 07/10/2020 18:00","BZN|NL","14832.39","15028.92"
"07/10/2020 18:00 - 07/10/2020 18:15","BZN|NL","14550.92","14932.83"
"07/10/2020 18:15 - 07/10/2020 18:30","BZN|NL","14466.99","14787.37"
"07/10/2020 18:30 - 07/10/2020 18:45","BZN|NL","14488.57","14735.34"
"07/10/2020 18:45 - 07/10/2020 19:00","BZN|NL","14556.68","14760.09"
"07/10/2020 19:00 - 07/10/2020 19:15","BZN|NL","14646.83","14778.71"
"07/10/2020 19:15 - 07/10/2020 19:30","BZN|NL","14873.98","14804.16"
"07/10/2020 19:30 - 07/10/2020 19:45","BZN|NL","14801.79","14851.30"
"07/10/2020 19:45 - 07/10/2020 20:00","BZN|NL","14775.67","14942.54"
"07/10/2020 20:00 - 07/10/2020 20:15","BZN|NL","14545.67","15026.22"
"07/10/2020 20:15 - 07/10/2020 20:30","BZN|NL","14381.83","14998.18"
"07/10/2020 20:30 - 07/10/2020 20:45","BZN|NL","14143.50","14881.24"
"07/10/2020 20:45 - 07/10/2020 21:00","BZN|NL","13990.25","14733.57"
"07/10/2020 21:00 - 07/10/2020 21:15","BZN|NL","13778.27","14596.96"
"07/10/2020 21:15 - 07/10/2020 21:30","BZN|NL","13567.49","14472.61"
"07/10/2020 21:30 - 07/10/2020 21:45","BZN|NL","13367.37","14313.49"
"07/10/2020 21:45 - 07/10/2020 22:00","BZN|NL","13159.47","14101.27"
"07/10/2020 22:00 - 07/10/2020 22:15","BZN|NL","12906.78","13909.95"
"07/10/2020 22:15 - 07/10/2020 22:30","BZN|NL","12623.98","13724.99"
"07/10/2020 22:30 - 07/10/2020 22:45","BZN|NL","12388.59","13511.61"
"07/10/2020 22:45 - 07/10/2020 23:00","BZN|NL","12220.82","13300.36"
"07/10/2020 23:00 - 07/10/2020 23:15","BZN|NL","12032.24","13145.86"
"07/10/2020 23:15 - 07/10/2020 23:30","BZN|NL","11844.01","13027.96"
"07/10/2020 23:30 - 07/10/2020 23:45","BZN|NL","11635.91","12820.39"
"07/10/2020 23:45 - 08/10/2020 00:00","BZN|NL","11461.37","12605.87"
"08/10/2020 00:00 - 08/10/2020 00:15","BZN|NL","11273.64","12448.83"
"08/10/2020 00:15 - 08/10/2020 00:30","BZN|NL","11127.77","12288.21"
"08/10/2020 00:30 - 08/10/2020 00:45","BZN|NL","10975.56","12138.53"
"08/10/2020 00:45 - 08/10/2020 01:00","BZN|NL","10803.38","11978.87"
"08/10/2020 01:00 - 08/10/2020 01:15","BZN|NL","10693.46","11847.68"
"08/10/2020 01:15 - 08/10/2020 01:30","BZN|NL","10617.63","11718.60"
"08/10/2020 01:30 - 08/10/2020 01:45","BZN|NL","10527.54","11571.76"
"08/10/2020 01:45 - 08/10/2020 02:00","BZN|NL","10450.95","11489.02"
"08/10/2020 02:00 - 08/10/2020 02:15","BZN|NL","10365.47","11444.89"
"08/10/2020 02:15 - 08/10/2020 02:30","BZN|NL","10384.22","11405.53"
"08/10/2020 02:30 - 08/10/2020 02:45","BZN|NL","10340.27","11360.69"
"08/10/2020 02:45 - 08/10/2020 03:00","BZN|NL","10347.84","11321.52"
"08/10/2020 03:00 - 08/10/2020 03:15","BZN|NL","10370.73","11296.10"
"08/10/2020 03:15 - 08/10/2020 03:30","BZN|NL","10413.96","11250.08"
"08/10/2020 03:30 - 08/10/2020 03:45","BZN|NL","10381.69","11229.25"
"08/10/2020 03:45 - 08/10/2020 04:00","BZN|NL","10413.03","11204.78"
"08/10/2020 04:00 - 08/10/2020 04:15","BZN|NL","10425.11","11196.78"
"08/10/2020 04:15 - 08/10/2020 04:30","BZN|NL","10448.53","11216.14"
"08/10/2020 04:30 - 08/10/2020 04:45","BZN|NL","10458.98","11235.81"
"08/10/2020 04:45 - 08/10/2020 05:00","BZN|NL","10493.29","11262.79"
"08/10/2020 05:00 - 08/10/2020 05:15","BZN|NL","10614.21","11327.67"
"08/10/2020 05:15 - 08/10/2020 05:30","BZN|NL","10716.71","11445.30"
"08/10/2020 05:30 - 08/10/2020 05:45","BZN|NL","10883.27","11571.23"
"08/10/2020 05:45 - 08/10/2020 06:00","BZN|NL","11053.97","11716.05"
"08/10/2020 06:00 - 08/10/2020 06:15","BZN|NL","11390.74","11948.50"
"08/10/2020 06:15 - 08/10/2020 06:30","BZN|NL","11713.71","12251.37"
"08/10/2020 06:30 - 08/10/2020 06:45","BZN|NL","12021.83","12542.34"
"08/10/2020 06:45 - 08/10/2020 07:00","BZN|NL","12413.72","12827.94"
"08/10/2020 07:00 - 08/10/2020 07:15","BZN|NL","12934.58","13160.55"
"08/10/2020 07:15 - 08/10/2020 07:30","BZN|NL","13379.54","13517.89"
"08/10/2020 07:30 - 08/10/2020 07:45","BZN|NL","13843.01","13842.78"
"08/10/2020 07:45 - 08/10/2020 08:00","BZN|NL","14161.41","14061.62"
"08/10/2020 08:00 - 08/10/2020 08:15","BZN|NL","14497.88","14196.68"
"08/10/2020 08:15 - 08/10/2020 08:30","BZN|NL","14609.93","14244.08"
"08/10/2020 08:30 - 08/10/2020 08:45","BZN|NL","14725.14","14282.84"
"08/10/2020 08:45 - 08/10/2020 09:00","BZN|NL","14934.92","14282.77"
"08/10/2020 09:00 - 08/10/2020 09:15","BZN|NL","15023.44","14205.68"
"08/10/2020 09:15 - 08/10/2020 09:30","BZN|NL","15106.28","14075.25"
"08/10/2020 09:30 - 08/10/2020 09:45","BZN|NL","15113.06","13908.96"
"08/10/2020 09:45 - 08/10/2020 10:00","BZN|NL","15106.39","13732.03"
"08/10/2020 10:00 - 08/10/2020 10:15","BZN|NL","15044.57","13549.21"
"08/10/2020 10:15 - 08/10/2020 10:30","BZN|NL","15006.31","13346.18"
"08/10/2020 10:30 - 08/10/2020 10:45","BZN|NL","14918.84","13197.43"
"08/10/2020 10:45 - 08/10/2020 11:00","BZN|NL","14943.92","13055.59"
"08/10/2020 11:00 - 08/10/2020 11:15","BZN|NL","14927.34","12851.43"
"08/10/2020 11:15 - 08/10/2020 11:30","BZN|NL","14925.93","12596.41"
"08/10/2020 11:30 - 08/10/2020 11:45","BZN|NL","14908.72","12566.60"
"08/10/2020 11:45 - 08/10/2020 12:00","BZN|NL","14861.31","12424.09"
"08/10/2020 12:00 - 08/10/2020 12:15","BZN|NL","14831.58","12315.69"
"08/10/2020 12:15 - 08/10/2020 12:30","BZN|NL","14734.87","12192.75"
"08/10/2020 12:30 - 08/10/2020 12:45","BZN|NL","14707.87","12073.74"
"08/10/2020 12:45 - 08/10/2020 13:00","BZN|NL","14729.47","12016.79"
"08/10/2020 13:00 - 08/10/2020 13:15","BZN|NL","14821.96","12058.44"
"08/10/2020 13:15 - 08/10/2020 13:30","BZN|NL","14849.60","12164.97"
"08/10/2020 13:30 - 08/10/2020 13:45","BZN|NL","14809.23","12230.43"
"08/10/2020 13:45 - 08/10/2020 14:00","BZN|NL","14829.00","12314.74"
"08/10/2020 14:00 - 08/10/2020 14:15","BZN|NL","14796.04","12389.39"
"08/10/2020 14:15 - 08/10/2020 14:30","BZN|NL","14883.78","12493.83"
"08/10/2020 14:30 - 08/10/2020 14:45","BZN|NL","14881.33","12587.18"
"08/10/2020 14:45 - 08/10/2020 15:00","BZN|NL","14898.35","12688.40"
"08/10/2020 15:00 - 08/10/2020 15:15","BZN|NL","14860.35","12809.59"
"08/10/2020 15:15 - 08/10/2020 15:30","BZN|NL","14892.98","12946.24"
"08/10/2020 15:30 - 08/10/2020 15:45","BZN|NL","14924.65","13102.55"
"08/10/2020 15:45 - 08/10/2020 16:00","BZN|NL","14985.73","13289.06"
"08/10/2020 16:00 - 08/10/2020 16:15","BZN|NL","14934.99","13480.90"
"08/10/2020 16:15 - 08/10/2020 16:30","BZN|NL","14970.97","13619.49"
"08/10/2020 16:30 - 08/10/2020 16:45","BZN|NL","15025.50","13763.90"
"08/10/2020 16:45 - 08/10/2020 17:00","BZN|NL","15182.81","13952.56"
"08/10/2020 17:00 - 08/10/2020 17:15","BZN|NL","15325.67","14131.53"
"08/10/2020 17:15 - 08/10/2020 17:30","BZN|NL","15496.93","14284.95"
"08/10/2020 17:30 - 08/10/2020 17:45","BZN|NL","15518.66","14460.88"
"08/10/2020 17:45 - 08/10/2020 18:00","BZN|NL","15474.30","14511.31"
