"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/01/2021 07:30 - 04/01/2021 07:45","BZN|NL","14256.76","14483.38"
"04/01/2021 07:45 - 04/01/2021 08:00","BZN|NL","14725.66","14840.94"
"04/01/2021 08:00 - 04/01/2021 08:15","BZN|NL","15227.41","15186.64"
"04/01/2021 08:15 - 04/01/2021 08:30","BZN|NL","15608.47","15509.51"
"04/01/2021 08:30 - 04/01/2021 08:45","BZN|NL","15906.66","15759.78"
"04/01/2021 08:45 - 04/01/2021 09:00","BZN|NL","16005.90","15938.64"
"04/01/2021 09:00 - 04/01/2021 09:15","BZN|NL","16084.96","16055.99"
"04/01/2021 09:15 - 04/01/2021 09:30","BZN|NL","16185.43","16155.31"
"04/01/2021 09:30 - 04/01/2021 09:45","BZN|NL","16227.41","16218.68"
"04/01/2021 09:45 - 04/01/2021 10:00","BZN|NL","16342.23","16242.10"
"04/01/2021 10:00 - 04/01/2021 10:15","BZN|NL","16387.73","16233.32"
"04/01/2021 10:15 - 04/01/2021 10:30","BZN|NL","16393.90","16174.39"
"04/01/2021 10:30 - 04/01/2021 10:45","BZN|NL","16436.57","16124.40"
"04/01/2021 10:45 - 04/01/2021 11:00","BZN|NL","16496.50","16094.75"
"04/01/2021 11:00 - 04/01/2021 11:15","BZN|NL","16505.94","16034.79"
"04/01/2021 11:15 - 04/01/2021 11:30","BZN|NL","16507.16","15979.24"
"04/01/2021 11:30 - 04/01/2021 11:45","BZN|NL","16521.85","15971.27"
"04/01/2021 11:45 - 04/01/2021 12:00","BZN|NL","16564.79","15970.78"
"04/01/2021 12:00 - 04/01/2021 12:15","BZN|NL","16591.62","15975.34"
"04/01/2021 12:15 - 04/01/2021 12:30","BZN|NL","16437.51","15955.58"
"04/01/2021 12:30 - 04/01/2021 12:45","BZN|NL","16403.20","15881.09"
"04/01/2021 12:45 - 04/01/2021 13:00","BZN|NL","16383.73","15814.84"
"04/01/2021 13:00 - 04/01/2021 13:15","BZN|NL","16378.01","15828.61"
"04/01/2021 13:15 - 04/01/2021 13:30","BZN|NL","16499.13","15888.46"
"04/01/2021 13:30 - 04/01/2021 13:45","BZN|NL","16518.28","15923.70"
"04/01/2021 13:45 - 04/01/2021 14:00","BZN|NL","16542.81","15880.87"
"04/01/2021 14:00 - 04/01/2021 14:15","BZN|NL","16514.97","15875.40"
"04/01/2021 14:15 - 04/01/2021 14:30","BZN|NL","16490.26","15975.37"
"04/01/2021 14:30 - 04/01/2021 14:45","BZN|NL","16463.67","16064.28"
"04/01/2021 14:45 - 04/01/2021 15:00","BZN|NL","16496.92","16132.49"
"04/01/2021 15:00 - 04/01/2021 15:15","BZN|NL","16439.89","16215.26"
"04/01/2021 15:15 - 04/01/2021 15:30","BZN|NL","16437.99","16258.71"
"04/01/2021 15:30 - 04/01/2021 15:45","BZN|NL","16467.18","16308.95"
"04/01/2021 15:45 - 04/01/2021 16:00","BZN|NL","16481.92","16396.13"
"04/01/2021 16:00 - 04/01/2021 16:15","BZN|NL","16432.19","16442.18"
"04/01/2021 16:15 - 04/01/2021 16:30","BZN|NL","16495.39","16456.89"
"04/01/2021 16:30 - 04/01/2021 16:45","BZN|NL","16592.65","16556.72"
"04/01/2021 16:45 - 04/01/2021 17:00","BZN|NL","16957.99","16769.29"
"04/01/2021 17:00 - 04/01/2021 17:15","BZN|NL","17190.00","16983.39"
"04/01/2021 17:15 - 04/01/2021 17:30","BZN|NL","17318.37","17031.52"
"04/01/2021 17:30 - 04/01/2021 17:45","BZN|NL","17355.17","17155.47"
"04/01/2021 17:45 - 04/01/2021 18:00","BZN|NL","17121.27","17100.93"
"04/01/2021 18:00 - 04/01/2021 18:15","BZN|NL","16571.61","16685.19"
"04/01/2021 18:15 - 04/01/2021 18:30","BZN|NL","16322.88","16107.18"
"04/01/2021 18:30 - 04/01/2021 18:45","BZN|NL","16120.81","15938.47"
"04/01/2021 18:45 - 04/01/2021 19:00","BZN|NL","16007.60","15771.40"
"04/01/2021 19:00 - 04/01/2021 19:15","BZN|NL","15876.12","15607.38"
"04/01/2021 19:15 - 04/01/2021 19:30","BZN|NL","15717.27","15342.22"
"04/01/2021 19:30 - 04/01/2021 19:45","BZN|NL","15599.32","15162.80"
"04/01/2021 19:45 - 04/01/2021 20:00","BZN|NL","15483.64","15108.41"
"04/01/2021 20:00 - 04/01/2021 20:15","BZN|NL","15226.05","15028.40"
"04/01/2021 20:15 - 04/01/2021 20:30","BZN|NL","14967.49","14916.55"
"04/01/2021 20:30 - 04/01/2021 20:45","BZN|NL","14733.81","14793.11"
"04/01/2021 20:45 - 04/01/2021 21:00","BZN|NL","14501.43","14629.49"
"04/01/2021 21:00 - 04/01/2021 21:15","BZN|NL","14314.00","14466.76"
"04/01/2021 21:15 - 04/01/2021 21:30","BZN|NL","14118.45","14329.90"
"04/01/2021 21:30 - 04/01/2021 21:45","BZN|NL","13939.23","14194.26"
"04/01/2021 21:45 - 04/01/2021 22:00","BZN|NL","13749.06","14019.76"
"04/01/2021 22:00 - 04/01/2021 22:15","BZN|NL","13462.85","13843.00"
"04/01/2021 22:15 - 04/01/2021 22:30","BZN|NL","13283.91","13616.02"
"04/01/2021 22:30 - 04/01/2021 22:45","BZN|NL","13030.89","13399.23"
"04/01/2021 22:45 - 04/01/2021 23:00","BZN|NL","12825.24","13190.03"
"04/01/2021 23:00 - 04/01/2021 23:15","BZN|NL","12722.24","13076.16"
"04/01/2021 23:15 - 04/01/2021 23:30","BZN|NL","12477.90","13007.21"
"04/01/2021 23:30 - 04/01/2021 23:45","BZN|NL","12248.77","12875.40"
"04/01/2021 23:45 - 05/01/2021 00:00","BZN|NL","12068.32","12720.00"
"05/01/2021 00:00 - 05/01/2021 00:15","BZN|NL","11957.58","12645.88"
"05/01/2021 00:15 - 05/01/2021 00:30","BZN|NL","11933.51","12680.59"
"05/01/2021 00:30 - 05/01/2021 00:45","BZN|NL","11837.00","12665.08"
"05/01/2021 00:45 - 05/01/2021 01:00","BZN|NL","11711.41","12581.08"
"05/01/2021 01:00 - 05/01/2021 01:15","BZN|NL","11665.51","12455.22"
"05/01/2021 01:15 - 05/01/2021 01:30","BZN|NL","11585.54","12348.99"
"05/01/2021 01:30 - 05/01/2021 01:45","BZN|NL","11475.47","12234.11"
"05/01/2021 01:45 - 05/01/2021 02:00","BZN|NL","11377.48","12136.31"
"05/01/2021 02:00 - 05/01/2021 02:15","BZN|NL","11350.59","12063.25"
"05/01/2021 02:15 - 05/01/2021 02:30","BZN|NL","11293.63","12032.15"
"05/01/2021 02:30 - 05/01/2021 02:45","BZN|NL","11258.58","12000.96"
"05/01/2021 02:45 - 05/01/2021 03:00","BZN|NL","11208.52","11962.72"
"05/01/2021 03:00 - 05/01/2021 03:15","BZN|NL","11205.67","11940.63"
"05/01/2021 03:15 - 05/01/2021 03:30","BZN|NL","11206.83","11920.77"
"05/01/2021 03:30 - 05/01/2021 03:45","BZN|NL","11236.80","11905.70"
"05/01/2021 03:45 - 05/01/2021 04:00","BZN|NL","11237.67","11883.30"
"05/01/2021 04:00 - 05/01/2021 04:15","BZN|NL","11294.10","11884.05"
"05/01/2021 04:15 - 05/01/2021 04:30","BZN|NL","11350.50","11914.16"
"05/01/2021 04:30 - 05/01/2021 04:45","BZN|NL","11375.57","11931.46"
"05/01/2021 04:45 - 05/01/2021 05:00","BZN|NL","11434.35","11965.95"
"05/01/2021 05:00 - 05/01/2021 05:15","BZN|NL","11567.69","12033.71"
"05/01/2021 05:15 - 05/01/2021 05:30","BZN|NL","11723.29","12179.10"
"05/01/2021 05:30 - 05/01/2021 05:45","BZN|NL","11898.61","12338.57"
"05/01/2021 05:45 - 05/01/2021 06:00","BZN|NL","12072.24","12488.75"
"05/01/2021 06:00 - 05/01/2021 06:15","BZN|NL","12482.92","12713.12"
"05/01/2021 06:15 - 05/01/2021 06:30","BZN|NL","12815.19","13008.79"
"05/01/2021 06:30 - 05/01/2021 06:45","BZN|NL","13122.73","13267.87"
"05/01/2021 06:45 - 05/01/2021 07:00","BZN|NL","13458.33","13521.22"
"05/01/2021 07:00 - 05/01/2021 07:15","BZN|NL","13949.84","13838.44"
"05/01/2021 07:15 - 05/01/2021 07:30","BZN|NL","14376.03","14207.36"
"05/01/2021 07:30 - 05/01/2021 07:45","BZN|NL","14800.19","14570.36"
"05/01/2021 07:45 - 05/01/2021 08:00","BZN|NL","15257.79","14911.26"
"05/01/2021 08:00 - 05/01/2021 08:15","BZN|NL","15660.49","15248.12"
"05/01/2021 08:15 - 05/01/2021 08:30","BZN|NL","15950.35","15643.59"
"05/01/2021 08:30 - 05/01/2021 08:45","BZN|NL","16202.74","15933.03"
"05/01/2021 08:45 - 05/01/2021 09:00","BZN|NL","16235.48","16085.02"
"05/01/2021 09:00 - 05/01/2021 09:15","BZN|NL","16305.22","14895.62"
"05/01/2021 09:15 - 05/01/2021 09:30","BZN|NL","16435.89","16397.77"
"05/01/2021 09:30 - 05/01/2021 09:45","BZN|NL","16403.05","16481.88"
"05/01/2021 09:45 - 05/01/2021 10:00","BZN|NL","16421.15","16525.23"
"05/01/2021 10:00 - 05/01/2021 10:15","BZN|NL","16408.91","16564.03"
"05/01/2021 10:15 - 05/01/2021 10:30","BZN|NL","16530.84","16579.31"
"05/01/2021 10:30 - 05/01/2021 10:45","BZN|NL","16527.31","16579.40"
"05/01/2021 10:45 - 05/01/2021 11:00","BZN|NL","16579.51","16575.78"
"05/01/2021 11:00 - 05/01/2021 11:15","BZN|NL","16576.44","16569.27"
"05/01/2021 11:15 - 05/01/2021 11:30","BZN|NL","16604.31","16505.14"
"05/01/2021 11:30 - 05/01/2021 11:45","BZN|NL","16620.17","16448.44"
"05/01/2021 11:45 - 05/01/2021 12:00","BZN|NL","16639.65","16615.20"
"05/01/2021 12:00 - 05/01/2021 12:15","BZN|NL","16657.77","16675.38"
"05/01/2021 12:15 - 05/01/2021 12:30","BZN|NL","16609.28","16688.50"
"05/01/2021 12:30 - 05/01/2021 12:45","BZN|NL","16547.66","16634.92"
"05/01/2021 12:45 - 05/01/2021 13:00","BZN|NL","16539.21","16568.38"
"05/01/2021 13:00 - 05/01/2021 13:15","BZN|NL","16565.49","16524.19"
"05/01/2021 13:15 - 05/01/2021 13:30","BZN|NL","16582.22","16499.33"
"05/01/2021 13:30 - 05/01/2021 13:45","BZN|NL","16545.33","16428.38"
"05/01/2021 13:45 - 05/01/2021 14:00","BZN|NL","16554.90","16409.77"
"05/01/2021 14:00 - 05/01/2021 14:15","BZN|NL","16522.30","16426.94"
"05/01/2021 14:15 - 05/01/2021 14:30","BZN|NL","16543.16","16419.59"
"05/01/2021 14:30 - 05/01/2021 14:45","BZN|NL","16529.69","16430.93"
"05/01/2021 14:45 - 05/01/2021 15:00","BZN|NL","16549.77","16429.69"
"05/01/2021 15:00 - 05/01/2021 15:15","BZN|NL","16558.69","16471.32"
"05/01/2021 15:15 - 05/01/2021 15:30","BZN|NL","16515.63","16494.81"
"05/01/2021 15:30 - 05/01/2021 15:45","BZN|NL","16529.65","16478.57"
"05/01/2021 15:45 - 05/01/2021 16:00","BZN|NL","16506.65","16489.73"
"05/01/2021 16:00 - 05/01/2021 16:15","BZN|NL","16463.63","16670.09"
"05/01/2021 16:15 - 05/01/2021 16:30","BZN|NL","16518.00","16722.65"
"05/01/2021 16:30 - 05/01/2021 16:45","BZN|NL","16601.75","16857.02"
"05/01/2021 16:45 - 05/01/2021 17:00","BZN|NL","16917.76","17041.82"
"05/01/2021 17:00 - 05/01/2021 17:15","BZN|NL","17088.05","17205.62"
"05/01/2021 17:15 - 05/01/2021 17:30","BZN|NL","17284.33","17208.95"
"05/01/2021 17:30 - 05/01/2021 17:45","BZN|NL","17316.36","17314.48"
"05/01/2021 17:45 - 05/01/2021 18:00","BZN|NL","17081.64","17263.23"
"05/01/2021 18:00 - 05/01/2021 18:15","BZN|NL","16529.54","16877.50"
"05/01/2021 18:15 - 05/01/2021 18:30","BZN|NL","16310.67","16323.59"
"05/01/2021 18:30 - 05/01/2021 18:45","BZN|NL","16140.61","16229.41"
"05/01/2021 18:45 - 05/01/2021 19:00","BZN|NL","16007.08","16134.25"
"05/01/2021 19:00 - 05/01/2021 19:15","BZN|NL","15828.85","16025.19"
"05/01/2021 19:15 - 05/01/2021 19:30","BZN|NL","15710.85","15853.93"
"05/01/2021 19:30 - 05/01/2021 19:45","BZN|NL","15565.18","15691.18"
"05/01/2021 19:45 - 05/01/2021 20:00","BZN|NL","15414.71","15570.24"
"05/01/2021 20:00 - 05/01/2021 20:15","BZN|NL","15138.51","15461.64"
"05/01/2021 20:15 - 05/01/2021 20:30","BZN|NL","14932.93","15298.20"
"05/01/2021 20:30 - 05/01/2021 20:45","BZN|NL","14725.37","15099.18"
"05/01/2021 20:45 - 05/01/2021 21:00","BZN|NL","14502.83","14896.07"
"05/01/2021 21:00 - 05/01/2021 21:15","BZN|NL","14308.12","14718.71"
"05/01/2021 21:15 - 05/01/2021 21:30","BZN|NL","14138.14","14569.45"
"05/01/2021 21:30 - 05/01/2021 21:45","BZN|NL","13926.32","14428.08"
"05/01/2021 21:45 - 05/01/2021 22:00","BZN|NL","13714.12","14284.54"
"05/01/2021 22:00 - 05/01/2021 22:15","BZN|NL","13469.46","14150.93"
"05/01/2021 22:15 - 05/01/2021 22:30","BZN|NL","13249.97","14015.28"
"05/01/2021 22:30 - 05/01/2021 22:45","BZN|NL","13034.68","13863.95"
"05/01/2021 22:45 - 05/01/2021 23:00","BZN|NL","12824.61","13659.20"
"05/01/2021 23:00 - 05/01/2021 23:15","BZN|NL","12765.39","13498.11"
"05/01/2021 23:15 - 05/01/2021 23:30","BZN|NL","12521.35","13371.53"
"05/01/2021 23:30 - 05/01/2021 23:45","BZN|NL","12339.38","13169.98"
"05/01/2021 23:45 - 06/01/2021 00:00","BZN|NL","12072.69","12996.06"
"06/01/2021 00:00 - 06/01/2021 00:15","BZN|NL","11989.10","12943.45"
"06/01/2021 00:15 - 06/01/2021 00:30","BZN|NL","11940.85","13039.44"
"06/01/2021 00:30 - 06/01/2021 00:45","BZN|NL","11813.19","13053.57"
"06/01/2021 00:45 - 06/01/2021 01:00","BZN|NL","11712.21","12951.42"
"06/01/2021 01:00 - 06/01/2021 01:15","BZN|NL","11607.82","12853.27"
"06/01/2021 01:15 - 06/01/2021 01:30","BZN|NL","11570.23","12804.61"
"06/01/2021 01:30 - 06/01/2021 01:45","BZN|NL","11476.60","12707.55"
"06/01/2021 01:45 - 06/01/2021 02:00","BZN|NL","11364.27","12613.37"
"06/01/2021 02:00 - 06/01/2021 02:15","BZN|NL","11299.61","12547.13"
"06/01/2021 02:15 - 06/01/2021 02:30","BZN|NL","11258.50","12472.73"
"06/01/2021 02:30 - 06/01/2021 02:45","BZN|NL","11233.63","12398.43"
"06/01/2021 02:45 - 06/01/2021 03:00","BZN|NL","11172.22","12353.38"
"06/01/2021 03:00 - 06/01/2021 03:15","BZN|NL","11147.65","12313.34"
"06/01/2021 03:15 - 06/01/2021 03:30","BZN|NL","11170.87","12256.22"
"06/01/2021 03:30 - 06/01/2021 03:45","BZN|NL","11159.97","12222.26"
"06/01/2021 03:45 - 06/01/2021 04:00","BZN|NL","11169.33","12213.35"
"06/01/2021 04:00 - 06/01/2021 04:15","BZN|NL","11208.13","12227.59"
"06/01/2021 04:15 - 06/01/2021 04:30","BZN|NL","11251.21","12262.53"
"06/01/2021 04:30 - 06/01/2021 04:45","BZN|NL","11276.03","12304.97"
"06/01/2021 04:45 - 06/01/2021 05:00","BZN|NL","11346.32","12319.24"
"06/01/2021 05:00 - 06/01/2021 05:15","BZN|NL","11528.67","12368.80"
"06/01/2021 05:15 - 06/01/2021 05:30","BZN|NL","11724.72","12489.31"
"06/01/2021 05:30 - 06/01/2021 05:45","BZN|NL","11910.27","12606.48"
"06/01/2021 05:45 - 06/01/2021 06:00","BZN|NL","12113.64","12721.29"
"06/01/2021 06:00 - 06/01/2021 06:15","BZN|NL","12563.44","12911.82"
"06/01/2021 06:15 - 06/01/2021 06:30","BZN|NL","12901.80","13239.84"
"06/01/2021 06:30 - 06/01/2021 06:45","BZN|NL","13203.80","13490.78"
"06/01/2021 06:45 - 06/01/2021 07:00","BZN|NL","13476.61","13725.03"
"06/01/2021 07:00 - 06/01/2021 07:15","BZN|NL","13931.68","14041.91"
"06/01/2021 07:15 - 06/01/2021 07:30","BZN|NL","14368.90","14424.15"
"06/01/2021 07:30 - 06/01/2021 07:45","BZN|NL","14779.71","14745.54"
"06/01/2021 07:45 - 06/01/2021 08:00","BZN|NL","15097.15","15035.94"
"06/01/2021 08:00 - 06/01/2021 08:15","BZN|NL","15538.25","15348.51"
"06/01/2021 08:15 - 06/01/2021 08:30","BZN|NL","15970.98","15650.68"
"06/01/2021 08:30 - 06/01/2021 08:45","BZN|NL","16034.01","15903.77"
"06/01/2021 08:45 - 06/01/2021 09:00","BZN|NL","16222.01","16041.72"
"06/01/2021 09:00 - 06/01/2021 09:15","BZN|NL","16403.65","16180.57"
"06/01/2021 09:15 - 06/01/2021 09:30","BZN|NL","16515.74","16310.07"
"06/01/2021 09:30 - 06/01/2021 09:45","BZN|NL","16533.94","16394.18"
"06/01/2021 09:45 - 06/01/2021 10:00","BZN|NL","16584.45","16405.18"
"06/01/2021 10:00 - 06/01/2021 10:15","BZN|NL","16550.26","16378.53"
"06/01/2021 10:15 - 06/01/2021 10:30","BZN|NL","16566.21","16349.82"
"06/01/2021 10:30 - 06/01/2021 10:45","BZN|NL","16529.29","16302.43"
"06/01/2021 10:45 - 06/01/2021 11:00","BZN|NL","16492.34","16261.81"
"06/01/2021 11:00 - 06/01/2021 11:15","BZN|NL","16471.69","16229.53"
"06/01/2021 11:15 - 06/01/2021 11:30","BZN|NL","16406.83","16151.02"
"06/01/2021 11:30 - 06/01/2021 11:45","BZN|NL","16450.02","16054.12"
"06/01/2021 11:45 - 06/01/2021 12:00","BZN|NL","16451.11","15967.42"
"06/01/2021 12:00 - 06/01/2021 12:15","BZN|NL","16446.49","15965.48"
"06/01/2021 12:15 - 06/01/2021 12:30","BZN|NL","16413.37","15954.96"
"06/01/2021 12:30 - 06/01/2021 12:45","BZN|NL","16344.15","15866.07"
"06/01/2021 12:45 - 06/01/2021 13:00","BZN|NL","16289.73","15802.86"
"06/01/2021 13:00 - 06/01/2021 13:15","BZN|NL","16287.05","15777.27"
"06/01/2021 13:15 - 06/01/2021 13:30","BZN|NL","16220.26","15813.48"
"06/01/2021 13:30 - 06/01/2021 13:45","BZN|NL","16265.29","15831.91"
"06/01/2021 13:45 - 06/01/2021 14:00","BZN|NL","16283.25","15807.78"
"06/01/2021 14:00 - 06/01/2021 14:15","BZN|NL","16222.79","15830.86"
"06/01/2021 14:15 - 06/01/2021 14:30","BZN|NL","16179.36","15912.08"
"06/01/2021 14:30 - 06/01/2021 14:45","BZN|NL","16210.90","15935.19"
"06/01/2021 14:45 - 06/01/2021 15:00","BZN|NL","16260.11","15975.62"
"06/01/2021 15:00 - 06/01/2021 15:15","BZN|NL","16251.98","16061.29"
"06/01/2021 15:15 - 06/01/2021 15:30","BZN|NL","16294.71","16111.12"
"06/01/2021 15:30 - 06/01/2021 15:45","BZN|NL","16360.60","16165.76"
"06/01/2021 15:45 - 06/01/2021 16:00","BZN|NL","16416.79","16265.58"
"06/01/2021 16:00 - 06/01/2021 16:15","BZN|NL","16406.78","16307.38"
"06/01/2021 16:15 - 06/01/2021 16:30","BZN|NL","16471.43","16317.52"
"06/01/2021 16:30 - 06/01/2021 16:45","BZN|NL","16450.68","16402.43"
"06/01/2021 16:45 - 06/01/2021 17:00","BZN|NL","16831.11","16611.80"
"06/01/2021 17:00 - 06/01/2021 17:15","BZN|NL","17124.61","16818.25"
"06/01/2021 17:15 - 06/01/2021 17:30","BZN|NL","17259.33","16827.07"
"06/01/2021 17:30 - 06/01/2021 17:45","BZN|NL","17351.36","16928.55"
"06/01/2021 17:45 - 06/01/2021 18:00","BZN|NL","17168.18","16878.38"
"06/01/2021 18:00 - 06/01/2021 18:15","BZN|NL","16672.34","16471.98"
"06/01/2021 18:15 - 06/01/2021 18:30","BZN|NL","16472.56","15910.87"
"06/01/2021 18:30 - 06/01/2021 18:45","BZN|NL","16243.64","15696.73"
"06/01/2021 18:45 - 06/01/2021 19:00","BZN|NL","16155.91","15537.77"
"06/01/2021 19:00 - 06/01/2021 19:15","BZN|NL","15951.77","15440.09"
"06/01/2021 19:15 - 06/01/2021 19:30","BZN|NL","15771.79","15293.19"
"06/01/2021 19:30 - 06/01/2021 19:45","BZN|NL","15638.80","15170.84"
"06/01/2021 19:45 - 06/01/2021 20:00","BZN|NL","15492.08","15044.44"
"06/01/2021 20:00 - 06/01/2021 20:15","BZN|NL","15246.01","14937.55"
"06/01/2021 20:15 - 06/01/2021 20:30","BZN|NL","15064.68","14804.24"
"06/01/2021 20:30 - 06/01/2021 20:45","BZN|NL","14850.12","14652.72"
"06/01/2021 20:45 - 06/01/2021 21:00","BZN|NL","14630.78","14502.69"
"06/01/2021 21:00 - 06/01/2021 21:15","BZN|NL","14403.91","14387.46"
"06/01/2021 21:15 - 06/01/2021 21:30","BZN|NL","14288.64","14272.23"
"06/01/2021 21:30 - 06/01/2021 21:45","BZN|NL","14050.35","14131.34"
"06/01/2021 21:45 - 06/01/2021 22:00","BZN|NL","13892.39","13965.28"
"06/01/2021 22:00 - 06/01/2021 22:15","BZN|NL","13616.49","13792.42"
"06/01/2021 22:15 - 06/01/2021 22:30","BZN|NL","13458.13","13595.55"
"06/01/2021 22:30 - 06/01/2021 22:45","BZN|NL","13213.51","13414.17"
"06/01/2021 22:45 - 06/01/2021 23:00","BZN|NL","13071.60","13279.76"
"06/01/2021 23:00 - 06/01/2021 23:15","BZN|NL","12920.14","13193.45"
"06/01/2021 23:15 - 06/01/2021 23:30","BZN|NL","12785.53","13098.32"
"06/01/2021 23:30 - 06/01/2021 23:45","BZN|NL","12552.89","12910.99"
"06/01/2021 23:45 - 07/01/2021 00:00","BZN|NL","12377.03","12722.51"
"07/01/2021 00:00 - 07/01/2021 00:15","BZN|NL","12229.41","12632.23"
"07/01/2021 00:15 - 07/01/2021 00:30","BZN|NL","12147.17","12672.01"
"07/01/2021 00:30 - 07/01/2021 00:45","BZN|NL","12015.80","12650.15"
"07/01/2021 00:45 - 07/01/2021 01:00","BZN|NL","11923.07","12511.91"
"07/01/2021 01:00 - 07/01/2021 01:15","BZN|NL","11872.22","12335.64"
"07/01/2021 01:15 - 07/01/2021 01:30","BZN|NL","11813.39","12258.90"
"07/01/2021 01:30 - 07/01/2021 01:45","BZN|NL","11730.61","12181.86"
"07/01/2021 01:45 - 07/01/2021 02:00","BZN|NL","11655.38","12120.84"
"07/01/2021 02:00 - 07/01/2021 02:15","BZN|NL","11585.63","12055.40"
"07/01/2021 02:15 - 07/01/2021 02:30","BZN|NL","11535.25","11974.65"
"07/01/2021 02:30 - 07/01/2021 02:45","BZN|NL","11517.91","11930.64"
"07/01/2021 02:45 - 07/01/2021 03:00","BZN|NL","11486.07","11910.93"
"07/01/2021 03:00 - 07/01/2021 03:15","BZN|NL","11453.50","11929.03"
"07/01/2021 03:15 - 07/01/2021 03:30","BZN|NL","11424.64","11943.02"
"07/01/2021 03:30 - 07/01/2021 03:45","BZN|NL","11403.18","11928.89"
"07/01/2021 03:45 - 07/01/2021 04:00","BZN|NL","11413.55","11885.63"
"07/01/2021 04:00 - 07/01/2021 04:15","BZN|NL","11431.53","11939.10"
"07/01/2021 04:15 - 07/01/2021 04:30","BZN|NL","11475.81","12084.43"
"07/01/2021 04:30 - 07/01/2021 04:45","BZN|NL","11522.69","12203.27"
"07/01/2021 04:45 - 07/01/2021 05:00","BZN|NL","11570.69","12296.15"
"07/01/2021 05:00 - 07/01/2021 05:15","BZN|NL","11704.45","12399.90"
"07/01/2021 05:15 - 07/01/2021 05:30","BZN|NL","11829.59","12528.73"
"07/01/2021 05:30 - 07/01/2021 05:45","BZN|NL","11974.71","12643.82"
"07/01/2021 05:45 - 07/01/2021 06:00","BZN|NL","12174.04","12741.68"
"07/01/2021 06:00 - 07/01/2021 06:15","BZN|NL","12561.69","12907.68"
"07/01/2021 06:15 - 07/01/2021 06:30","BZN|NL","12950.05","13148.58"
"07/01/2021 06:30 - 07/01/2021 06:45","BZN|NL","13288.09","13377.87"
"07/01/2021 06:45 - 07/01/2021 07:00","BZN|NL","13542.25","13569.35"
"07/01/2021 07:00 - 07/01/2021 07:15","BZN|NL","14104.71","13822.18"
"07/01/2021 07:15 - 07/01/2021 07:30","BZN|NL","14544.59","14152.43"
"07/01/2021 07:30 - 07/01/2021 07:45","BZN|NL","14953.57","14453.33"
"07/01/2021 07:45 - 07/01/2021 08:00","BZN|NL","15364.27","14762.35"
"07/01/2021 08:00 - 07/01/2021 08:15","BZN|NL","15809.83","15060.01"
"07/01/2021 08:15 - 07/01/2021 08:30","BZN|NL","16157.27","15379.11"
"07/01/2021 08:30 - 07/01/2021 08:45","BZN|NL","16327.65","15615.88"
"07/01/2021 08:45 - 07/01/2021 09:00","BZN|NL","16422.55","15743.96"
"07/01/2021 09:00 - 07/01/2021 09:15","BZN|NL","16492.63","15881.83"
"07/01/2021 09:15 - 07/01/2021 09:30","BZN|NL","16603.75","15963.28"
"07/01/2021 09:30 - 07/01/2021 09:45","BZN|NL","16562.91","16015.62"
"07/01/2021 09:45 - 07/01/2021 10:00","BZN|NL","16567.85","16029.00"
"07/01/2021 10:00 - 07/01/2021 10:15","BZN|NL","16495.32","15991.12"
"07/01/2021 10:15 - 07/01/2021 10:30","BZN|NL","16451.19","15924.50"
"07/01/2021 10:30 - 07/01/2021 10:45","BZN|NL","16420.46","15832.50"
"07/01/2021 10:45 - 07/01/2021 11:00","BZN|NL","16392.73","15742.38"
"07/01/2021 11:00 - 07/01/2021 11:15","BZN|NL","16318.26","15663.35"
"07/01/2021 11:15 - 07/01/2021 11:30","BZN|NL","16258.93","15675.86"
"07/01/2021 11:30 - 07/01/2021 11:45","BZN|NL","16255.98","15639.22"
"07/01/2021 11:45 - 07/01/2021 12:00","BZN|NL","16248.37","15620.04"
"07/01/2021 12:00 - 07/01/2021 12:15","BZN|NL","16258.28","15587.70"
"07/01/2021 12:15 - 07/01/2021 12:30","BZN|NL","16209.12","15528.76"
"07/01/2021 12:30 - 07/01/2021 12:45","BZN|NL","16134.55","15398.77"
"07/01/2021 12:45 - 07/01/2021 13:00","BZN|NL","16093.23","15278.21"
"07/01/2021 13:00 - 07/01/2021 13:15","BZN|NL","16168.14","15253.25"
"07/01/2021 13:15 - 07/01/2021 13:30","BZN|NL","16196.09","15208.04"
"07/01/2021 13:30 - 07/01/2021 13:45","BZN|NL","16146.97","15189.52"
"07/01/2021 13:45 - 07/01/2021 14:00","BZN|NL","16141.67","15203.72"
"07/01/2021 14:00 - 07/01/2021 14:15","BZN|NL","16122.12","15165.53"
"07/01/2021 14:15 - 07/01/2021 14:30","BZN|NL","16129.03","15150.78"
"07/01/2021 14:30 - 07/01/2021 14:45","BZN|NL","16077.67","15198.09"
"07/01/2021 14:45 - 07/01/2021 15:00","BZN|NL","16092.35","15270.80"
"07/01/2021 15:00 - 07/01/2021 15:15","BZN|NL","16092.70","15325.35"
"07/01/2021 15:15 - 07/01/2021 15:30","BZN|NL","16100.82","15342.89"
"07/01/2021 15:30 - 07/01/2021 15:45","BZN|NL","16161.43","15405.80"
"07/01/2021 15:45 - 07/01/2021 16:00","BZN|NL","16223.37","15436.11"
"07/01/2021 16:00 - 07/01/2021 16:15","BZN|NL","16203.18","15429.45"
"07/01/2021 16:15 - 07/01/2021 16:30","BZN|NL","16278.19","15505.61"
